,km,year,test_cost,price,num_of_hand,Engine_Size,electric,disel,gasoline,automatic,manual,private,leasing,rent,else,Manufacturer
2760,222000,2010,1427,18000,2,1994.0,0,0,1,1,0,1,0,0,0,23
2761,56000,2018,1353,49000,1,1398.0,0,0,1,1,0,1,0,0,0,2
2762,112000,2014,1693,82900,1,1998.0,0,0,1,1,0,1,0,0,0,19
2763,86000,2017,985,21999,4,998.0,0,0,1,0,1,1,0,0,0,26
2764,132000,2016,1962,75900,4,1984.0,0,0,1,1,0,1,0,0,0,27
2765,16000,2021,4731,450000,1,1991.0,0,0,1,1,0,1,0,0,0,0
2767,100000,2019,1604,107999,1,1580.0,0,0,1,1,0,1,0,0,0,35
2768,35000,2022,3366,245000,2,1898.0,0,1,0,1,0,1,0,0,0,4
2769,78000,2021,3366,265000,1,2755.0,0,1,0,1,0,1,0,0,0,12
2770,90000,2019,2563,149900,2,1997.0,0,1,0,1,0,1,0,0,0,31
2771,235000,2010,1074,14900,4,1598.0,0,0,1,0,1,1,0,0,0,25
2772,30000,2021,2417,149000,1,2498.0,0,0,1,1,0,1,0,0,0,23
2773,238080,2016,985,27500,1,1193.0,0,0,1,1,0,0,0,0,1,19
2774,105000,2016,1962,109900,2,1998.0,0,0,1,1,0,1,0,0,0,6
2775,112000,2012,1427,53000,4,1998.0,0,0,1,1,0,0,1,0,0,17
2776,140941,2020,1604,82900,1,1498.0,0,0,1,1,0,0,1,0,0,27
2777,130537,2020,1811,89900,1,1798.0,0,0,1,1,0,0,1,0,0,12
2778,136147,2020,1811,82900,1,1798.0,0,0,1,1,0,0,1,0,0,12
2779,102000,2014,1693,81777,2,1998.0,0,0,1,1,0,1,0,0,0,18
2780,104000,2014,1205,30000,5,1242.0,0,0,1,1,0,1,0,0,0,30
2781,66000,2015,2397,189000,1,2993.0,0,1,0,1,0,1,0,0,0,6
2782,120000,2016,1693,99770,2,1999.0,0,0,1,1,0,1,0,0,0,13
2783,230000,2014,1205,30000,2,1390.0,0,0,1,1,0,1,0,0,0,27
2784,45000,2019,2019,129000,2,1999.0,0,0,1,1,0,1,0,0,0,13
2785,35000,2019,2563,140000,1,3564.0,0,0,1,1,0,1,0,0,0,37
2786,80000,2018,1102,64990,2,999.0,0,0,1,1,0,1,0,0,0,27
2787,30000,2021,1529,104900,1,1490.0,0,0,1,1,0,1,0,0,0,12
2788,66000,2018,1604,69000,1,1591.0,0,0,1,1,0,1,0,0,0,35
2789,80000,2021,1811,99900,1,1461.0,0,1,0,1,0,1,0,0,0,36
2790,505,2023,4731,347260,1,3604.0,0,0,1,1,0,0,1,0,0,7
2791,46000,2020,1235,55000,1,1193.0,0,0,1,1,0,0,1,0,0,19
2792,102044,2020,1604,81900,1,1499.0,0,1,0,0,1,0,1,0,0,26
2793,22000,2020,2417,155000,2,1498.0,0,0,1,1,0,1,0,0,0,1
2794,101929,2017,3357,156000,1,3604.0,0,0,1,1,0,0,0,0,1,7
2795,170000,2018,1353,69990,3,1368.0,0,0,1,1,0,0,1,0,0,35
2796,22000,2011,1074,26000,3,1396.0,0,0,1,1,0,0,1,0,0,13
2797,110000,2012,1508,63000,4,2359.0,0,0,1,1,0,1,0,0,0,13
2798,14000,2021,2417,130950,2,1591.0,0,0,1,1,0,1,0,0,0,35
2799,70000,2018,2019,98000,1,1395.0,0,0,1,1,0,1,0,0,0,25
2800,230000,2013,1427,30000,2,1995.0,0,1,0,1,0,1,0,0,0,36
2801,285000,2009,1074,15900,3,1399.0,0,0,1,1,0,0,0,1,0,35
2802,80000,2019,1604,79000,1,1332.0,0,0,1,1,0,1,0,0,0,36
2803,180000,2017,2019,79990,2,1998.0,0,0,1,1,0,1,0,0,0,17
2805,226000,2013,1693,63000,1,1998.0,0,0,1,1,0,1,0,0,0,17
2806,505,2023,4731,363750,1,1498.0,0,0,1,1,0,0,1,0,0,14
2807,15000,2021,2417,155000,1,1332.0,0,0,1,1,0,1,0,0,0,21
2808,170000,2018,1604,69000,1,1461.0,0,1,0,1,0,0,1,0,0,36
2809,198000,2012,1074,29000,2,1591.0,0,0,1,1,0,1,0,0,0,13
2810,83000,2020,1604,69000,1,1199.0,0,0,1,1,0,0,1,0,0,31
2811,78911,2019,1604,97917,1,1998.0,0,0,1,1,0,0,0,0,1,17
2812,141950,2018,1102,43744,1,1199.0,0,0,1,1,0,0,1,0,0,31
2813,92589,2019,1604,88759,1,1461.0,0,1,0,0,1,0,0,0,1,36
2814,120300,2017,1962,119900,3,1499.0,0,0,1,1,0,0,1,0,0,6
2815,33000,2021,1811,94000,2,1461.0,0,1,0,0,1,1,0,0,0,36
2816,29000,2020,2417,109900,2,1499.0,0,0,1,1,0,1,0,0,0,18
2817,165000,2014,1962,69000,3,1998.0,0,0,1,1,0,1,0,0,0,33
2818,36000,2022,2130,129999,2,1580.0,1,0,1,1,0,1,0,0,0,35
2819,55000,2018,2019,112000,2,1999.0,0,0,1,1,0,1,0,0,0,13
2820,70000,2021,2130,129900,1,1499.0,0,1,0,1,0,1,0,0,0,2
2821,97000,2015,1205,24999,2,1598.0,0,0,1,1,0,0,0,1,0,21
2822,96170,2019,1835,110980,1,1499.0,0,1,0,1,0,0,0,0,1,31
2823,122360,2017,2019,70449,1,1490.0,0,0,1,1,0,0,1,0,0,37
2824,138459,2018,1102,42500,1,1199.0,0,0,1,1,0,0,1,0,0,31
2825,90000,2019,3357,430000,4,1997.0,1,0,1,1,0,1,0,0,0,14
2826,249000,2014,1424,64000,5,1197.0,0,0,1,1,0,1,0,0,0,27
2827,42000,2020,3366,210000,2,2494.0,0,0,1,1,0,1,0,0,0,15
2828,150000,2019,3357,169900,2,3604.0,0,0,1,1,0,1,0,0,0,7
2829,76000,2018,1604,77000,2,1461.0,0,1,0,1,0,1,0,0,0,36
2830,127900,2020,2019,147000,1,1498.0,0,0,1,1,0,0,0,0,1,27
2831,66000,2016,985,51000,1,1248.0,0,0,1,1,0,1,0,0,0,13
2832,97000,2016,1962,107000,5,1499.0,0,0,1,1,0,1,0,0,0,6
2833,140000,2016,1205,45000,2,1197.0,0,0,1,1,0,0,1,0,0,27
2834,125580,2020,1604,107900,1,1998.0,0,0,1,1,0,0,1,0,0,17
2835,54000,2016,1424,54900,4,1598.0,0,0,1,1,0,1,0,0,0,21
2836,218000,2019,2019,84999,2,1998.0,0,0,1,1,0,0,1,0,0,19
2837,163251,2019,1604,113304,1,1580.0,0,0,1,1,0,0,0,0,1,35
2838,152000,2014,1424,35900,3,1591.0,0,0,1,1,0,0,1,0,0,35
2839,192000,2016,1424,59900,2,1598.0,0,0,1,1,0,0,1,0,0,12
2840,140000,2018,1604,85000,1,1461.0,0,1,0,1,0,1,0,0,0,36
2841,18000,2021,4731,249900,1,1995.0,0,0,1,1,0,1,0,0,0,5
2842,115156,2019,2019,125884,1,1999.0,0,0,1,1,0,0,0,0,1,13
2843,136540,2017,1693,54050,1,2498.0,0,0,1,1,0,0,1,0,0,23
2844,80000,2017,1835,79000,3,1395.0,0,0,1,1,0,1,0,0,0,27
2845,114000,2016,1962,99900,1,1395.0,0,0,1,1,0,1,0,0,0,1
2846,58000,2018,1102,68000,2,1248.0,0,0,1,1,0,1,0,0,0,35
2847,170000,2015,1424,59000,4,1600.0,0,0,1,0,1,0,1,0,0,23
2848,115000,2020,1102,72000,1,999.0,0,0,1,1,0,0,1,0,0,25
2849,60000,2020,2130,123000,2,1591.0,0,0,1,1,0,1,0,0,0,35
2850,180000,2011,1369,41777,1,1591.0,0,0,1,1,0,1,0,0,0,13
2851,120000,2015,2397,79900,2,3696.0,0,0,1,1,0,1,0,0,0,3
2852,170000,2014,2397,129900,3,1999.0,0,0,1,1,0,1,0,0,0,14
2853,13000,2022,1235,85000,1,1332.0,0,0,1,0,1,1,0,0,0,8
2854,89000,2020,1835,105000,2,1598.0,0,1,0,1,0,0,1,0,0,35
2855,7000,2022,3366,245000,1,2151.0,0,1,0,1,0,1,0,0,0,13
2856,230000,2015,1693,65000,1,1998.0,0,0,1,1,0,1,0,0,0,19
2857,125099,2019,1604,78000,1,1498.0,0,0,1,1,0,0,1,0,0,27
2858,175000,2012,1427,39999,3,1998.0,0,0,1,1,0,1,0,0,0,13
2859,98000,2020,1811,95000,1,1461.0,0,1,0,1,0,0,1,0,0,36
2860,113000,2020,1811,100000,1,1499.0,0,1,0,1,0,0,1,0,0,31
2861,140000,2019,1604,95000,1,999.0,0,0,1,1,0,0,1,0,0,27
2862,120000,2017,2019,118000,2,1598.0,0,1,0,1,0,1,0,0,0,21
2863,72000,2018,1604,95000,2,1998.0,0,0,1,1,0,1,0,0,0,17
2864,505,2023,3366,295000,1,1998.0,0,0,1,1,0,1,0,0,0,6
2865,505,2023,3366,295000,1,1998.0,0,0,1,1,0,1,0,0,0,6
2866,85000,2020,2019,148000,1,2360.0,1,0,1,1,0,1,0,0,0,19
2867,144000,2014,1693,58900,5,1598.0,0,0,1,1,0,1,0,0,0,6
2868,86000,2017,1693,114999,1,2359.0,0,0,1,1,0,1,0,0,0,35
2869,37000,2021,2417,149900,1,1498.0,0,0,1,1,0,1,0,0,0,27
2870,186000,2020,2019,89770,1,1499.0,0,1,0,1,0,1,0,0,0,26
2871,125000,2017,2019,110000,3,1998.0,0,0,1,1,0,1,0,0,0,17
2872,164000,2016,1962,135000,1,2499.0,0,1,0,0,1,0,0,0,1,4
2873,144000,2019,1353,85000,1,999.0,0,0,1,1,0,0,1,0,0,25
2874,47000,2021,2417,149900,1,1499.0,0,1,0,1,0,1,0,0,0,31
2875,123414,2018,1102,68000,2,999.0,0,0,1,1,0,1,0,0,0,25
2876,85000,2018,2563,165000,2,1798.0,0,0,1,1,0,1,0,0,0,1
2877,129422,2020,1604,116000,1,1580.0,0,0,1,1,0,1,0,0,0,13
2878,206375,2015,1424,66000,1,1598.0,0,0,1,1,0,1,0,0,0,12
2879,183227,2015,1424,68000,1,1598.0,0,0,1,1,0,1,0,0,0,12
2880,195897,2015,1424,65000,1,1598.0,0,0,1,1,0,1,0,0,0,12
2881,124000,2015,1584,42900,2,1390.0,0,0,1,1,0,1,0,0,0,28
2882,100000,2020,1604,110000,1,1798.0,0,0,1,1,0,1,0,0,0,12
2883,122000,2017,1835,99900,2,999.0,0,0,1,1,0,0,1,0,0,1
2884,239100,2017,985,41566,1,1193.0,0,0,1,1,0,0,0,0,1,19
2885,108000,2017,1962,64990,2,1368.0,0,0,1,1,0,1,0,0,0,5
2886,176000,2015,1584,53000,1,1560.0,0,1,0,0,1,0,1,0,0,26
2887,17000,2022,3366,265770,1,1395.0,1,0,1,1,0,1,0,0,0,27
2889,199000,2019,1604,64999,1,1461.0,0,1,0,1,0,0,1,0,0,36
2890,118000,2019,2019,118000,1,1498.0,0,0,1,1,0,1,0,0,0,27
2891,74000,2019,1102,67000,2,1242.0,0,0,1,1,0,1,0,0,0,24
2892,128000,2014,1424,150000,2,1598.0,0,0,1,1,0,1,0,0,0,12
2893,180000,2014,1693,29000,3,1998.0,0,0,1,1,0,0,1,0,0,37
2894,165000,2011,1262,23000,2,1560.0,0,1,0,0,1,0,0,1,0,26
2895,80000,2018,2019,115000,3,1598.0,0,0,1,1,0,1,0,0,0,31
2896,24000,2019,1604,97500,2,1998.0,0,0,1,1,0,1,0,0,0,17
2897,109000,2018,1604,89900,2,1197.0,0,0,1,1,0,1,0,0,0,21
2898,65000,2020,1811,117000,1,1498.0,0,0,1,1,0,1,0,0,0,27
2899,105000,2014,2397,132000,3,1997.0,0,0,1,1,0,1,0,0,0,6
2900,74920,2020,2417,120900,1,1998.0,0,0,1,1,0,0,1,0,0,19
2901,37000,2020,1235,74999,2,1248.0,0,0,1,1,0,1,0,0,0,35
2902,103000,2016,1424,48000,1,1364.0,0,0,1,1,0,1,0,0,0,2
2903,80000,2020,2019,129000,2,1998.0,0,0,1,1,0,0,0,1,0,17
2904,76000,2018,2019,99000,2,1598.0,0,1,0,1,0,1,0,0,0,21
2905,21000,2022,1811,134900,1,1580.0,0,0,1,1,0,1,0,0,0,13
2906,93000,2015,1962,114900,1,2359.0,0,0,1,1,0,1,0,0,0,13
2907,98000,2020,2417,169900,1,1998.0,0,0,1,1,0,1,0,0,0,23
2908,100000,2020,2417,165000,1,1998.0,0,0,1,0,1,1,0,0,0,23
2909,116000,2017,2019,100000,3,1560.0,0,1,0,1,0,1,0,0,0,31
2910,120000,2017,1604,85000,2,1591.0,0,0,1,1,0,1,0,0,0,13
2913,180000,2015,1424,37000,2,1600.0,0,0,1,1,0,0,1,0,0,23
2914,79000,2018,1353,79900,1,1496.0,0,0,1,1,0,1,0,0,0,17
2915,73000,2015,985,45900,2,1248.0,0,0,1,1,0,1,0,0,0,35
2917,80000,2019,1102,64999,1,1248.0,0,0,1,1,0,0,1,0,0,35
2918,110000,2015,1962,125000,2,1984.0,0,0,1,1,0,1,0,0,0,25
2919,80596,2020,1835,96903,1,1461.0,0,1,0,1,0,0,0,1,0,21
2920,89000,2020,1353,78000,1,1496.0,0,0,1,1,0,0,1,0,0,17
2921,105179,2019,2019,153490,1,1498.0,0,0,1,1,0,0,0,0,1,27
2922,182000,2012,1424,19000,1,1596.0,0,0,1,1,0,0,1,0,0,29
2923,136000,2018,3357,197000,2,1968.0,0,1,0,1,0,1,0,0,0,1
2924,90000,2019,1604,101000,1,1798.0,0,0,1,1,0,0,1,0,0,12
2925,130000,2017,2019,83000,3,1999.0,0,0,1,1,0,0,1,0,0,13
2926,249000,2008,1262,44900,5,1328.0,0,0,1,1,0,1,0,0,0,24
2927,39800,2019,2019,114000,1,1499.0,0,0,1,1,0,1,0,0,0,19
2928,129000,2019,1604,84000,1,999.0,0,0,1,1,0,0,1,0,0,27
2929,190000,2014,1424,46000,2,1591.0,0,0,1,1,0,0,1,0,0,13
2930,200000,2009,1508,22000,2,1991.0,0,1,0,1,0,1,0,0,0,37
2931,94000,2018,2019,110000,1,1995.0,0,0,1,1,0,0,1,0,0,23
2932,43000,2021,1811,130000,2,999.0,0,0,1,1,0,1,0,0,0,27
2933,505,2023,3366,294890,1,1898.0,0,1,0,1,0,1,0,0,0,4
2934,100000,2019,1102,65000,1,1248.0,0,0,1,1,0,0,1,0,0,13
2935,45000,2020,1811,89000,2,1461.0,0,1,0,1,0,0,1,0,0,36
2936,76000,2018,1604,68900,2,1591.0,0,0,1,1,0,1,0,0,0,35
2937,63000,2018,1102,59500,2,1248.0,0,0,1,1,0,1,0,0,0,13
2938,55000,2018,1353,72000,3,1496.0,0,0,1,1,0,1,0,0,0,17
2939,98000,2014,985,21999,2,1242.0,0,0,1,1,0,1,0,0,0,30
2940,218000,2008,1427,26500,4,1997.0,0,0,1,1,0,1,0,0,0,21
2941,128000,2018,1604,76000,1,1461.0,0,1,0,1,0,1,0,0,0,36
2942,505,2023,3366,266750,1,1332.0,0,0,1,1,0,0,1,0,0,20
2943,115000,2019,3357,294000,1,1998.0,1,0,1,1,0,1,0,0,0,6
2945,96000,2015,1962,95000,3,1998.0,0,0,1,1,0,1,0,0,0,18
2946,57000,2018,1102,71000,1,1248.0,0,0,1,1,0,1,0,0,0,35
2947,21000,2021,3366,199000,3,1499.0,0,0,1,1,0,1,0,0,0,6
2948,115000,2019,1604,69999,1,1461.0,0,1,0,1,0,0,1,0,0,36
2949,99027,2016,1424,74900,1,1586.0,0,0,1,1,0,1,0,0,0,24
2950,55000,2017,1835,74777,2,1197.0,0,0,1,1,0,1,0,0,0,21
2951,171000,2014,1424,34000,2,1600.0,0,0,1,1,0,1,0,0,0,23
2952,66000,2020,4731,289999,2,3604.0,0,0,1,1,0,1,0,0,0,7
2954,110000,2020,2417,145000,1,1498.0,0,0,1,1,0,1,0,0,0,27
2955,82000,2021,3366,209000,1,1984.0,0,0,1,1,0,1,0,0,0,27
2956,256000,2015,985,39000,1,1248.0,0,0,1,1,0,1,0,0,0,35
2957,119000,2017,1604,69900,1,1591.0,0,0,1,1,0,0,1,0,0,13
2958,95500,2020,1353,74000,1,1496.0,0,0,1,1,0,0,0,1,0,17
2959,307667,2015,1962,54900,1,3564.0,0,0,1,1,0,1,0,0,0,37
2960,286200,2011,1427,27900,1,1999.0,0,0,1,1,0,0,1,0,0,17
2961,139450,2019,2019,169000,1,2487.0,0,0,1,1,0,0,1,0,0,12
2962,505,2023,1811,144530,1,1598.0,0,0,1,1,0,0,1,0,0,32
2963,505,2023,1811,144530,1,1598.0,0,0,1,1,0,0,1,0,0,32
2964,68000,2017,1604,85000,2,1498.0,0,0,1,1,0,1,0,0,0,10
2965,195000,2018,1604,64999,1,999.0,0,0,1,1,0,0,1,0,0,27
2966,178700,2016,1693,99990,1,1598.0,0,1,0,1,0,1,0,0,0,21
2967,102388,2018,1353,71900,2,1591.0,0,0,1,1,0,1,0,0,0,13
2969,27336,2019,2417,119900,1,1499.0,0,0,1,1,0,1,0,0,0,19
2970,505,2023,3366,276450,1,1332.0,0,0,1,1,0,0,1,0,0,20
2971,61495,2019,1835,98900,1,1199.0,0,0,1,1,0,0,1,0,0,31
2972,5000,2021,1235,73000,2,1197.0,0,0,1,1,0,0,0,0,1,35
2973,145000,2019,1604,75000,1,1560.0,0,1,0,0,1,1,0,0,0,26
2974,111000,2019,1102,57000,1,1248.0,0,0,1,1,0,0,0,1,0,13
2975,88000,2019,2019,118000,2,1998.0,0,0,1,1,0,1,0,0,0,17
2976,85000,2019,1835,119400,2,1999.0,0,0,1,1,0,1,0,0,0,35
2977,105000,2020,1529,89545,1,999.0,0,0,1,1,0,0,0,0,1,27
2978,195000,2008,1427,17900,3,3510.0,0,0,1,1,0,1,0,0,0,37
2979,505,2023,2417,210000,1,1998.0,0,0,1,1,0,1,0,0,0,17
2980,116424,2019,1835,84900,1,1461.0,0,1,0,1,0,0,1,0,0,36
2981,237588,2016,985,32108,1,1193.0,0,0,1,1,0,0,0,0,1,19
2982,95000,2020,1811,85000,1,1373.0,0,0,1,1,0,0,1,0,0,24
2983,505,2023,3366,310000,1,1998.0,0,0,1,1,0,1,0,0,0,6
2984,225291,2016,985,33082,1,1193.0,0,0,1,1,0,0,0,0,1,19
2985,155000,2017,1604,59999,1,1591.0,0,0,1,1,0,0,1,0,0,13
2986,70499,2019,1102,64700,1,1248.0,0,0,1,1,0,0,1,0,0,13
2987,28000,2021,3366,280000,2,1332.0,1,0,1,1,0,1,0,0,0,0
2988,175000,2011,880,27000,2,1248.0,0,0,1,1,0,0,1,0,0,35
2989,129164,2018,2019,77398,1,1998.0,0,0,1,1,0,0,1,0,0,17
2990,148000,2016,1424,69990,2,1395.0,0,0,1,0,1,1,0,0,0,25
2991,209421,2016,985,33082,1,1193.0,0,0,1,1,0,0,0,0,1,19
2992,101735,2019,1604,78500,1,1332.0,0,0,1,1,0,0,0,0,1,36
2993,505,2023,2130,175000,1,1580.0,0,0,1,1,0,1,0,0,0,13
2994,185000,2011,1074,16000,3,1398.0,0,0,1,1,0,0,1,0,0,2
2995,78000,2018,3357,189900,1,3564.0,0,0,1,1,0,1,0,0,0,37
2996,104000,2021,2130,107999,1,1499.0,0,1,0,0,1,0,1,0,0,26
2997,99021,2019,1835,109100,1,1995.0,0,0,1,1,0,0,0,0,1,23
2998,41388,2020,1102,76842,1,1399.0,0,0,1,1,0,0,1,0,0,37
2999,118739,2018,1353,49565,1,1199.0,0,0,1,1,0,0,1,0,0,31
3000,119319,2017,2019,71434,1,1490.0,0,0,1,1,0,0,1,0,0,37
3001,135384,2019,1353,67900,1,1591.0,0,0,1,1,0,0,1,0,0,13
3002,75000,2018,3357,239900,1,1997.0,1,0,1,1,0,1,0,0,0,6
3003,70000,2020,2019,205000,1,2487.0,0,0,1,1,0,1,0,0,0,12
3004,120000,2017,1424,74000,1,1395.0,0,0,1,1,0,1,0,0,0,27
3005,21000,2022,1811,119900,1,1798.0,0,0,1,1,0,1,0,0,0,12
3006,60000,2020,1235,80000,1,1242.0,0,0,1,1,0,0,1,0,0,24
3007,100000,2015,1584,72000,2,1197.0,0,0,1,1,0,1,0,0,0,21
3008,75000,2017,1584,110000,2,1999.0,0,0,1,1,0,1,0,0,0,35
3009,160000,2015,1962,124900,1,2499.0,0,1,0,1,0,1,0,0,0,4
3010,129071,2019,1835,94900,1,1461.0,0,1,0,1,0,0,1,0,0,21
3011,91414,2019,1835,121900,1,1498.0,0,0,1,1,0,1,0,0,0,27
3012,11000,2022,3366,239900,2,1998.0,0,0,1,1,0,1,0,0,0,6
3013,153016,2019,1604,97160,1,1798.0,0,0,1,1,0,0,0,0,1,12
3014,131660,2019,2019,116280,1,1998.0,0,0,1,1,0,0,0,0,1,19
3015,122249,2019,1102,61120,1,1248.0,0,0,1,1,0,0,1,0,0,13
3016,177000,2018,2019,110000,1,1798.0,0,0,1,1,0,1,0,0,0,27
3017,118000,2017,2563,112900,3,1395.0,0,0,1,1,0,1,0,0,0,1
3018,101769,2018,1102,63984,1,1399.0,0,0,1,1,0,0,1,0,0,37
3019,20500,2022,2130,145500,2,1995.0,0,0,1,1,0,0,1,0,0,23
3020,199000,2019,1835,79900,1,1461.0,0,1,0,1,0,1,0,0,0,21
3021,145000,2018,1102,66000,1,1248.0,0,0,1,1,0,0,1,0,0,35
3022,110000,2018,2019,101900,2,1999.0,0,0,1,1,0,1,0,0,0,13
3023,500,2022,4731,399640,2,3604.0,0,0,1,1,0,1,0,0,0,7
3024,150000,2018,2019,130000,1,1998.0,0,0,1,1,0,1,0,0,0,19
3025,48678,2020,1102,72039,1,1399.0,0,0,1,1,0,0,0,0,1,37
3026,76956,2019,1102,69972,1,1399.0,0,0,1,1,0,0,1,0,0,37
3027,99321,2018,1102,64938,1,1399.0,0,0,1,1,0,0,1,0,0,37
3028,104665,2018,1102,45844,1,1199.0,0,0,1,1,0,0,1,0,0,31
3029,115000,2017,1102,33000,2,1198.0,0,0,1,0,1,1,0,0,0,21
3030,126557,2019,1102,61900,1,1248.0,0,0,1,1,0,0,1,0,0,35
3031,102000,2018,1604,105000,2,999.0,0,0,1,1,0,0,1,0,0,27
3032,220000,2012,1508,50000,1,3564.0,0,0,1,1,0,1,0,0,0,37
3033,99000,2018,1604,112500,1,1591.0,0,0,1,1,0,1,0,0,0,35
3034,44000,2017,1604,114500,1,1395.0,0,0,1,1,0,1,0,0,0,28
3035,140820,2019,2019,114900,1,2498.0,0,0,1,1,0,0,1,0,0,23
3036,70000,2020,1604,124500,1,1498.0,0,0,1,1,0,1,0,0,0,25
3037,95000,2017,1604,112500,1,1197.0,0,0,1,1,0,1,0,0,0,12
3038,505,2023,2417,229000,1,1984.0,0,0,1,1,0,1,0,0,0,27
3039,92000,2016,1102,39990,3,1248.0,0,0,1,0,1,0,1,0,0,35
3040,95000,2019,1604,108900,1,1580.0,0,0,1,1,0,1,0,0,0,35
3041,38000,2020,1102,68900,1,1248.0,0,0,1,1,0,1,0,0,0,35
3042,133000,2016,985,44000,2,1399.0,0,0,1,1,0,1,0,0,0,37
3043,2000,2022,3366,261803,2,1332.0,0,0,1,1,0,0,1,0,0,0
3044,152000,2017,1102,45000,2,1248.0,0,0,1,1,0,0,1,0,0,13
3045,114000,2014,985,34000,1,998.0,0,0,1,0,1,1,0,0,0,13
3047,505,2023,2417,208550,1,1598.0,0,0,1,1,0,0,1,0,0,13
3048,505,2023,2417,208550,1,1598.0,0,0,1,1,0,0,1,0,0,13
3049,505,2023,2417,208550,1,1598.0,0,0,1,1,0,0,1,0,0,13
3052,2455,2022,4731,484600,2,2998.0,1,0,1,1,0,1,0,0,0,6
3053,119000,2018,2019,87000,1,1998.0,0,0,1,1,0,1,0,0,0,17
3054,170000,2016,1584,69000,1,1999.0,0,0,1,1,0,1,0,0,0,13
3055,36000,2021,4731,280000,2,1984.0,0,0,1,1,0,1,0,0,0,1
3056,129648,2019,1835,104900,1,1499.0,0,1,0,1,0,1,0,0,0,31
3057,65553,2019,1835,115900,2,1999.0,0,0,1,1,0,1,0,0,0,35
3058,115000,2019,1102,54900,2,1248.0,0,0,1,1,0,1,0,0,0,35
3059,122000,2019,1604,99000,1,1580.0,0,0,1,1,0,1,0,0,0,13
3060,83000,2018,1835,105000,2,1999.0,0,0,1,1,0,1,0,0,0,13
3061,55000,2018,1102,54999,1,1248.0,0,0,1,1,0,0,1,0,0,13
3062,260000,2014,1584,34000,1,1364.0,0,0,1,1,0,1,0,0,0,2
3063,103357,2018,2019,114900,2,1998.0,0,0,1,1,0,1,0,0,0,19
3064,92000,2017,1424,77900,2,1395.0,0,0,1,1,0,1,0,0,0,27
3065,505,2023,2417,174503,1,1598.0,0,0,1,1,0,0,1,0,0,13
3066,505,2023,2130,169653,1,1999.0,0,0,1,1,0,0,1,0,0,13
3067,80000,2018,1604,79900,1,1998.0,0,0,1,1,0,1,0,0,0,19
3068,17000,2021,2417,164000,1,1598.0,0,0,1,1,0,1,0,0,0,13
3069,26000,2019,2130,117900,1,1499.0,0,1,0,1,0,1,0,0,0,26
3070,60000,2019,2563,162000,1,1499.0,0,0,1,1,0,1,0,0,0,6
3072,160000,2016,1205,27900,2,1197.0,0,0,1,1,0,0,1,0,0,36
3073,75340,2017,2019,114900,1,1598.0,0,1,0,1,0,1,0,0,0,21
3074,112000,2017,1102,47500,2,1248.0,0,0,1,1,0,0,1,0,0,35
3075,189000,2014,1693,75968,3,1998.0,0,0,1,1,0,1,0,0,0,17
3076,112000,2019,1604,118990,1,1798.0,0,0,1,1,0,0,1,0,0,12
3077,106000,2015,985,42000,3,998.0,0,0,1,1,0,0,1,0,0,13
3078,82000,2017,1835,85000,2,1598.0,0,1,0,1,0,1,0,0,0,21
3079,91300,2018,2019,114900,2,1998.0,0,0,1,1,0,1,0,0,0,19
3080,5900,2022,1529,97000,1,1368.0,0,0,1,1,0,1,0,0,0,35
3081,106489,2016,1584,84900,2,1999.0,0,0,1,1,0,1,0,0,0,35
3082,40000,2021,4731,444000,1,1991.0,1,0,1,1,0,1,0,0,0,0
3083,105000,2019,1835,113999,1,1598.0,0,1,0,1,0,1,0,0,0,35
3084,60000,2021,1529,87900,1,999.0,0,0,1,1,0,0,1,0,0,25
3085,10000,2022,4731,440000,1,3604.0,0,0,1,1,0,1,0,0,0,7
3086,65000,2019,1353,76000,1,1496.0,0,0,1,1,0,0,1,0,0,17
3087,102000,2018,3357,355000,5,2993.0,0,1,0,1,0,0,1,0,0,6
3088,78000,2017,1102,43990,4,998.0,0,0,1,1,0,1,0,0,0,13
3089,115000,2016,1693,108000,1,1998.0,0,0,1,1,0,1,0,0,0,19
3090,48000,2020,3366,199000,1,1968.0,0,1,0,1,0,1,0,0,0,27
3091,139509,2020,1811,91900,1,1498.0,0,0,1,1,0,0,1,0,0,27
3092,96000,2019,1102,55000,1,1399.0,0,0,1,1,0,0,1,0,0,37
3093,174000,2015,1424,51000,2,1197.0,0,0,1,1,0,0,1,0,0,27
3094,95000,2018,2019,125000,2,1999.0,0,0,1,1,0,1,0,0,0,13
3095,80000,2019,1835,129999,1,1598.0,0,1,0,1,0,1,0,0,0,35
3096,60000,2020,1811,118000,1,1580.0,0,0,1,1,0,0,1,0,0,13
3097,90000,2019,1102,63000,1,1248.0,0,0,1,1,0,0,0,1,0,35
3098,134000,2015,2397,99000,2,1968.0,0,1,0,1,0,1,0,0,0,1
3099,18000,2021,1529,90000,1,998.0,0,0,1,1,0,1,0,0,0,13
3100,151000,2016,1693,85000,2,1998.0,0,0,1,1,0,0,1,0,0,19
3101,125000,2016,1424,65000,2,1798.0,0,0,1,1,0,1,0,0,0,12
3102,54000,2020,4731,354998,2,1998.0,1,0,1,1,0,1,0,0,0,6
3103,96800,2017,1102,47500,2,1199.0,0,0,1,1,0,0,0,0,1,26
3104,16000,2021,3366,263800,1,2261.0,0,0,1,1,0,1,0,0,0,29
3105,70000,2019,1604,140000,1,1798.0,0,0,1,1,0,1,0,0,0,12
